EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode,Unnamed: 0
20204,Employee_894,Female,62,Legal,senior analyst,PhD,Mumbai,₹43012.29,7,,3,13,not-a-date,Resigned,No,On-site,204
20205,Employee_675,Female,37,Sales,Senior Engineer,High School,Mumbai,45655.44,5,6,17,18,07-01-2017,on leave,yes,On-site,205
20206,Employee_740,Male,54,sales,Manager,High School,Hyderabad,₹223669.42,27,6,18,11,2017/01/12,Resigned,No,On-site,206
20207,Employee_341,Female,42,Sales,Executive,Master,Hyderabad,₹190309.13,22,5,21,18,2024/08/25, Active ,yes,,207
20208,,Female,24, Engineering ,Engineer,Bachelor,Kolkata,135389.7,1343,8,13,16,19/08/2023,Terminated,No,Hybrid,208
20209,Employee_1192,Male,28, Sales ,Senior Engineer,high school,Kolkata,₹42777.89,5,4,13,11,2018-04-23,Active,,Remote,209
20210,Employee_668,Male,41,HR,Analyst,Master,Mumbai,₹85500.27,17,4,3,25,2023-05-06,RESIGNED,No,On-site,210
20211,Employee_1451,Female,,Marketing,,PhD,Ba#galore,₹40296.04,9,7,27,4,2024-05-28,active,Yes,Hybrid,211
20212,Employee_1117,Female,57,HR,manager,High School,Noida,₹236246.39,29,9,19,13,14/09/2018,Resigned,No,Remote,212
20213,Employee_1205,Male,54,Sales,senior analyst,Bachelor,Bangalore,₹98726.37,30,,24,21,07/04/2021,terminated,No,On-site,213
20214,Employee_400,Female,28,Product,,high school,Kolkata,₹89263.11,17,7,20,3,2017-08-08,On Leave,No,On-site,214
20215,Employee_1146,Female,33,product,VP,PhD,Delhi,₹104684.34,24,3,10,17,05/09/2016, Active ,Yes,On-site,215
20216,Employee_1029,FEMALE,33,Product,Analyst,PhD,Kolkata,₹230996.08,33,10,10,9,2024/04/21,Active,No,Remote,216
20217,Employee_1260,Male,44,Marketing,Executive,PhD,Chennai,₹178075.01,25,8,5,21,10/07/2024,Active,Yes,Remote,217
20218,Employee_296,Female,-40,Operations,VP,HIGH SCHOOL,Ah@edabad,₹180040.26,29,8,26,7,01-06-2019,On Leave,No,Hybrid,218
20219,Employee_414,Male,42,Product,Senior Engineer,bachelor,Mu#bai,₹79932.92,12,4,18,11,30-06-2015,Active,Yes,hybrid,219
20220,Employee_183,Male,60,legal,SENIOR MANAGER,High School,Gurgaon,₹144313.21,17,4,7,5,01-02-2015,Active,No,Remote,220
20221,Employee_205,Male,60,,Executive,Master,Ahmedabad,₹201826.78,26,2,15,6,2024/06/28, Terminated ,Yes,Hybrid,221
20222,Employee_140,Female,33,product,EXECUTIVE,Master,Hyderabad,₹84555.84,14,10,2,9,16/08/2024,, No ,On-site,222
20223,Employee_820,Male,49,Finance,Senior Manager,High School,Pune,₹114728.22,21,2,20,14,18/08/2018, On Leave ,No,Remote,223
20224,Employee_1361,Male,36,product, Engineer ,Master,Bangalore,₹83482.22,30,7,9,12,2018-02-09,Resigned,No,Remote,224
20225,Employee_1147,Female,22,Legal,Senior Analyst,Bachelor,Bangalore,₹20754.49,1,9,0,20,2017/06/29,Active,No,Remote,225
20226,Employee_841,Female,46,Legal, Senior Manager ,High School,Pune,₹198084.78,27,3,26,24,21-08-2022,Resigned, Yes ,Remote,226
20227,Employee_549,Male,61,Finance,Engineer,High School,Hyderabad,₹76200.56,16,3,28,15,13/04/2023,Terminated,Yes,Hybrid,227
20228,Employee_740,male,29,HR,INTERN,Master,Ahmedabad,₹41384.78,4,4,22,13,2023/08/31,Resigned,NO,Remote,228
20229,Employee_1435,Female,29,legal,Senior Engineer,Bachelor,  Kolkata  ,₹137587.84,31,4,26,14,01/01/2018, On Leave ,No,On-site,229
20230,,,23, HR ,Intern,High School,Chennai,,1,3,5,13,10/05/2023,Resigned,No,On-site,230
20231,Employee_1352,Male,52,Marketing,Senior Engineer,Master,Noida,₹203235.49,,3,3,11,2021/12/14,,No,On-site,231
20232,Employee_1371,Female,27,Operations,MANAGER,PhD,Pune,₹18840.42,1,5,27,,not-a-date, Active ,No,On-site,232
20233,Employee_936,Female,26,Legal,Analyst, Bachelor ,Bangalore,₹75967.60,9,1,,21,26-10-2023,Resigned,No,Hybrid,233
20234,Employee_704,Female,29,SALES,Intern,High School,Pune,₹231068.15,,10,1,12,12-10-2019,,Yes,Hybrid,234
20235,Employee_1150,Female,42,Operations,Analyst,PhD,Chennai,₹178382.56,25,1,25,9,2099-12-31,Active,Yes,On-site,235
20236,Employee_51,FEMALE,53,Operations,Senior Engineer,PhD,Bangalore,₹12432.98,0,6,29,22,2099-12-31,On Leave,No,On-site,236
20237,Employee_945, Male ,57,Legal,Analyst,Master,Hyderabad,₹92127.23,27,5,3,12,not-a-date,Terminated, No ,Remote,237
20238,Employee_852,Male,28,Sales,Executive,High School,Hyderabad,₹57451.21,14,4,28,22,2017/11/11,Resigned,No,On-site,238
20239,Employee_1314,Male,53,Engineering,VP,Master,Pune,₹56439.19,6,10,,4,2022/07/17,active,No,Remote,239
20240,Employee_1245,Female,-31,Sales,,PhD,Pune,₹27743.99,519,9,966,15,2023-01-10,Resigned,No,Remote,240
20241,Employee_850,,,Sales,engineer,Master,Hyderabad,₹185387.86,,9,15,8,2023/06/13,ACTIVE,No,On-site,241
20242,Employee_377,female,44,Sales,Engineer,Master,Noida,₹168954.07,27,5,17,,13-04-2019,TERMINATED,Yes,On-site,242
20243,  Employee_703  ,Male,26,HR,VP,Bachelor,Pune,₹69032.58,19,5,18,18,2019-08-13,Active,Yes,,243
20244,Employee_1324,Female,36,Legal,Senior Analyst,High School,Ahmedabad,₹215972.11,28,5,28,25,2022-11-10,On Leave,No,ON-SITE,244
20245,Employee_113,Male,42,Engineering,executive,High School,Pune,₹103260.92,23,5,30,18,2099-12-31,,No,Hybrid,245
20246,Employee_395,female,57,Operations,Engineer,Master,Ahmedabad,₹236830.91,29,4,6,9,TBD,Active,no,Remote,246
20247,Employee_815,,49,,Director,Master,Gurgaon,₹194834.90,33,3,10,,2017/06/30,Resigned,No, Hybrid ,247
20248,Employee_1024, Female ,21,Operations,VP, Master ,Bangalore,₹65032.79,7,9,4,12,23-10-2023,On Leave,Yes,On-site,248
20249,Employee_78,Male,39,legal,Senior Manager,High School,Noida,₹264479.86,34,1,3,12,2020/01/28,On Leave, Yes ,,249
20250,Employee_321,,29,marketing,Intern,bachelor,Ahmedabad,₹108198.82,15,2,12,12,29/03/2022,Active,No,On-site,250
20251,Employee_1317,Female,51,Legal,Analyst,master,Mumbai,₹222932.30,26,1,28,22,2020-03-10,Terminated,No,Remote,251
20252,Employee_1376,Male,28,sales,Senior Manager,High School,Kolkata,,25,7,30,12,28/05/2024,Resigned, Yes ,Hybrid,252
20253,Employee_1433,female,52,Operations,Senior Analyst,PhD,Noida,₹102856.87,25,-1,5,3,2021-12-30, On Leave ,No,REMOTE,253
20254,Employee_727,Male,42,marketing,,High School,Pune,₹161055.03,30,5,2,15,2015/11/10,Terminated,No,Hybrid,254
20255,,,24,Marketing,Senior Manager,bachelor,,₹23912.97,378,4,6,25,2023-11-16,Terminated,,Hybrid,255
20256,Employee_1172,Female,33,Sales,Executive,PhD,Kolkata,₹29624.40,2,5,20,4,16-01-2020,active, No ,On-site,256
20257,Employee_897, Female ,62, Legal ,Senior Analyst,PhD,Delhi,₹53916.35,13,1,6,19,2015-05-10,Terminated,No,On-site,257
20258,Employee_1138,MALE,38,Finance,Manager, Bachelor ,Kolkata,,6,4,29,13,08/08/2019, On Leave ,,Remote,258
20259,Employee_1285,Female,22,Operations,Senior Analyst,High School,Delhi,182839.06,33,9,,5,2017-08-19,Active,NO,On-site,259
20260,Employee_905,,56,Legal,Intern,High School,Delhi,271900.85,34,4,30,8,05/11/2016,Terminated, No , Remote ,260
20261,Employee_548,Female,42,Product,Senior Analyst,PHD,Bangalore,₹39807.16,9,7,16,6,10/06/2021,On Leave,No,On-site,261
20262,Employee_1279,Female,38,Product,Manager, High School ,Kolkata,₹188161.78,32,4,,17,2019/08/05,Terminated,NO,Remote,262
20263,Employee_966,Male,, HR ,VP,Bachelor,,₹95531.66,14,5,742,24,2018-06-03,Terminated,Yes,on-site,263
20264,Employee_411,Female,50,Finance,Analyst,PhD,Delhi,₹141231.66,17,,8,23,17/06/2017,Terminated,no,On-site,264
20265,Employee_854,Male,46,Marketing,Intern,High School,Chennai,₹110252.09,2914,4,9,19,04-09-2023,Resigned,No,On-site,265
20266,Employee_429,Female,23,,engineer,Master,Pune,₹151550.13,24,6,0,25,04-01-2015,On Leave,No,On-site,266
20267,Employee_1462,Male,56,product,Intern,High School,Hyderabad,₹155870.39,32,7,5,17,30/06/2023,Resigned,,Hybrid,267
20268,Employee_1116,Male,43,HR,INTERN,Bachelor,Kolkata,₹45880.36,6,9,27,3,2017/05/28,On Leave,,Hybrid,268
20269,Employee_1354,FEMALE,26,Engineering,Director,PhD,Bangalore,₹19084.04,1,9,26,8,2020-04-06,Resigned,Yes,REMOTE,269
20270,Employee_182, Female ,41,SALES,Senior Manager,Bachelor,Bangalore,₹83917.12,8,1,12,,2024-12-19,on leave,No,Hybrid,270
20271,Employee_972,Female,40,product,analyst,Master,Delhi,₹103142.57,11,3,3,12,2024/03/24,On Leave,no,Hybrid,271
20272,,Female,,Product,Engineer,Master,Kolkata,,15,3,8,9,2022-10-25,On Leave,No,On-site,272
20273,Employee_1139,Female,31,Marketing,INTERN,PhD,Kolkata,₹207319.83,25,8,27,,25/08/2015,ON LEAVE,No,Hybrid,273
20274,Employee_431,Male,60,Finance,vp,master,Pune,₹244634.60,30,8,27,0,2015/02/17,terminated,No,On-site,274
20275,Employee_427,Male,38,Product,Engineer,Bachelor,Kolkata,₹51317.10,6,7,,9,2015/12/18,Active,No,Remote,275
20276,Employee_405,Male,22,Sales,vp, Master ,Gurgaon,₹35931.77,4,9,6,7,2016/06/01,Resigned,,Hybrid,276
20277,Employee_500,Female,48,Legal,VP,PhD,Hyderabad,₹133375.23,14,8,25,-21,2024-11-13,Active,Yes,Remote,277
20278,Employee_237,female,27,sales,Executive,,Ahmedabad,₹67366.32,15,5,28,8,11/07/2015,Terminated,No,Hybrid,278
20279,Employee_834,Male,27,Sales,,Master,Bangalore,₹120033.05,15,7,28,10,2024/08/26,ON LEAVE,NO,Hybrid,279
20280,Employee_432,female,53,legal,Senior Manager,Master,Chennai,₹173856.25,35,8,11,7,21-06-2017,On Leave,No,REMOTE,280
20281,Employee_185,Male,61,HR,engineer,Master,Chennai,₹147660.28,17,4,19,3,2019-02-09,Active,Yes,,281
20282,Employee_1122,Female,30,PRODUCT,,High School,Noida,₹25597.15,1,4,22,12,2020-06-13,Active,No,Remote,282
20283,Employee_1329,Male,43,Product,Engineer,Bachelor,Ahmedabad,₹128288.37,24,1,27,9,2016-11-09,Resigned,No,on-site,283
20284,, Female ,-61,,,PhD,Mumbai,₹74033.25,20,1,15,0,2019/09/20,,no,REMOTE,284
20285,Employee_811,Male,46,HR,Senior Manager,HIGH SCHOOL,Pune,₹64084.86,7,704,13,24,2022/02/05,Terminated,no,Remote,285
20286,Employee_1057,Female,36,Operations,Manager,phd,Chennai,₹38893.10,7,1,12,15,2015-10-23,,Yes,remote,286
20287,Employee_671,Female,54,Sales,Director,High School,Bangalore,54186.36,7,7,24,23,2099-12-31,On Leave,yes, Remote ,287
20288,Employee_366,Male,52,Operations,Engineer,Master,Noida,,29,7,26,3,06/04/2018,Active,No,On-site,288
20289,Employee_575,Female,33,legal,Engineer,PhD,Chennai,₹130456.28,22,10,4,18,22/09/2023,resigned,No,On-site,289
20290,Employee_1203,Female,53,Finance,senior manager,PhD,Delhi,₹122393.02,21,4,17,15,2016-05-07,Resigned,No, Hybrid ,290
20291,Employee_153,Male,22,,Engineer,High School,Bangalore,₹205017.72,,8,1,17,12/11/2024,Resigned,no,On-site,291
20292,Employee_18,FEMALE,22,marketing,VP,Master,Ahmedabad,₹64448.12,8,6,17,7,2021/02/09,ON LEAVE,No,Remote,292
20293,Employee_1495,Female,50,Sales,Director,,Delhi,,22,4,11,19,12-06-2020,RESIGNED,No,On-site,293
20294,Employee_581,Female,39,engineering,SENIOR ENGINEER,PhD,Hyderabad,₹190665.18,29,8,9,10,07/08/2023,Active,No,Hybrid,294
20295,Employee_926,Female,39,Legal,Engineer,high school,Noida,₹144230.47,,3,11,17,2020-05-06,On Leave,,Hybrid,295
20296,,Male,27,Marketing,Intern,Bachelor,Chennai,₹48593.81,7,6,9,11,2023-07-23, Terminated ,No,On-site,296
20297,Employee_765,Male,58,Engineering,VP,PhD,Hyderabad,₹68670.27,8,5,7,18,2099-12-31,Active,,On-site,297
20298,Employee_1404,MALE,41,Product,senior engineer,Master,Ahmedabad,₹214121.35,32,9,2,20,21/06/2023,ACTIVE,YES,,298
20299,Employee_1147,Female,35,Finance,VP,HIGH SCHOOL,Pune,226515.93,26,10,1,20,21/03/2018,Active,No,On-site,299
20300,Employee_1371,Male,49,FINANCE,VP, Bachelor ,Noida,₹43325.59,1490,-7,1386,2,06-08-2015,On Leave,Yes,on-site,300
20301,Employee_674,Male,57,Engineering,Analyst,PhD,Kolkata,₹49768.26,5,6,19,1,09-02-2017, On Leave ,Yes,Remote,301
20302,Employee_226,male,38, Operations ,Senior Manager,bachelor,Delhi,₹84928.05,16,9,19,6,2023/12/05,On Leave,No,On-site,302
20303,Employee_1398,Male,41,finance,Analyst,Bachelor,,₹54898.25,6,,29,1,2020/05/07,Active,Yes,On-site,303
20304,Employee_1119,Male,50,Product,engineer,PhD,Noida,₹183869.05,25,9,7,25,2016/04/10,Resigned,No,On-site,304
20305,Employee_1281,Male,36,Finance,VP,,,₹125482.62,16,910,12,2,2023-04-20,On Leave,Yes,Remote,305
20306,  Employee_797  ,Male,45,engineering,Senior Engineer,bachelor,Ch#nnai,₹65596.96,6,2,1116,19,29-01-2016,Terminated,No, Remote ,306
20307,Employee_745,,24,ENGINEERING,Senior Manager,Master,Noida,₹57145.31,7,10,25,,15-09-2019,Resigned,No,Remote,307
20308,Employee_847, Female ,42,Legal,Executive,Bachelor,  Bangalore  ,₹50710.41,5,4,26,3,2016-10-09,Terminated, No ,ON-SITE,308
20309,Employee_347, Female ,62, HR ,VP,high school,,219577.37,3161,6,27,12,08/03/2024,Active,No,Hybrid,309
20310,Employee_61,Male,26,Operations,SENIOR ANALYST,bachelor,Gurgaon,₹67905.14,12,2,8,17,2016/07/28, Active ,yes,On-site,310
20311,Employee_831,Female,33,,,PhD,,₹112205.59,19,1,16,3,2017-12-15,Resigned,No,ON-SITE,311
20312,Employee_1448,Female,38,,Manager,Bachelor,Mumbai,₹150517.33,22,9,11,6,06-05-2022,on leave,No,Remote,312
20313,Employee_1175,Male,34,Sales, Director ,Bachelor,Noida,₹228193.28,32,2,,0,13/07/2015,Active,Yes,On-site,313
20314,  Employee_271  ,Male,56,Legal,Manager,HIGH SCHOOL,Bangalore,₹136550.14,25,7,12,14,2016-02-28,On Leave,No,On-site,314
20315,Employee_466,Female,59,Sales,Manager,phd,  Ahmedabad  ,₹23531.20,2,2,17,19,16-03-2024,On Leave,No,Remote,315
20316,  Employee_369  ,Male,60,Marketing,VP,PhD,Bangalore,113447.87,28,9,12,2,2023-09-27,Terminated,Yes,REMOTE,316
20317,Employee_853,Female,59,Marketing,Senior Manager,High School,Bangalore,₹237060.54,28,5,3,20,2021/05/10,terminated,Yes,Remote,317
20318,Employee_1172,Female,60,Operations,Analyst,bachelor,Kolkata,₹124264.87,26,880,15,6,2022-11-22,resigned,no,REMOTE,318
20319,Employee_1128,male,24,Finance,VP,Bachelor,Hyderabad,₹101789.93,14,5,16,16,2016-02-04,Active,No,Hybrid,319
20320,,MALE,60,,Engineer,Master,Pune,₹127105.38,19,1,9,9,2020/05/02, Terminated ,No,On-site,320
20321,Employee_118,Female,42,Engineering,Senior Manager,high school,Ahmedabad,₹142786.31,,1,27,14,2019-03-30,Resigned, No ,On-site,321
20322,Employee_713,FEMALE,56,engineering,Intern,Master,Gurgaon,₹43177.75,6,3,19,24,2022/08/02,Active,No,On-site,322
20323,Employee_1424,Female,24,Engineering,Senior Manager, Master ,Gurgaon,,12,7,7,7,2015-06-15,On Leave,No,On-site,323
20324,Employee_1366,Male,56,HR,Executive,Bachelor,Bangalore,₹126624.83,21,834,19,21,10/09/2018,Terminated,No,hybrid,324
20325,Employee_1412,Male,25,Product,Senior Engineer,PhD,Ahmedabad,₹227728.59,32,2,24,8,26/06/2019,RESIGNED, Yes ,hybrid,325
20326,Employee_525,female,62,Legal,,PhD,Mumbai,₹112866.62,26,5,9,16,2099-12-31,Terminated,,Hybrid,326
20327,Employee_924, Male ,37,Product,VP,Master,Pune,₹86830.84,24,9,2,18,not-a-date,on leave,Yes,ON-SITE,327
20328,Employee_1051,Female,52,Legal,Senior Analyst,PhD,Delhi,₹57672.18,8,5,4,16,2024/01/01,Resigned,No,Hybrid,328
20329,  Employee_1279  ,Female,53,,Analyst,High School,Hyderabad,₹144852.61,21,9,9,10,2018/05/25,Active,No,,329
20330,Employee_784,Male,37,MARKETING,Executive,master,Gurgaon,₹54342.11,4,2,20,18,24-03-2015,On Leave,No,Remote,330
20331,Employee_468,Male,23,sales,Executive,Bachelor,Chennai,₹27936.01,2,10,24,10,29/03/2019,Active,No,On-site,331
20332,Employee_163,Female,34,Engineering,Intern,Bachelor,Bangalore,₹65598.53,10,5,,14,TBD,terminated,Yes,Remote,332
20333,Employee_119,Female,60,Engineering,Engineer,high school,Hyderabad,₹143481.52,18,3,21,23,2024-09-29,Resigned,Yes,ON-SITE,333
20334,Employee_79,Male,29,Sales,Senior Engineer,master,Gurgaon,₹148151.06,30,2,20,10,30-12-2017,,YES,On-site,334
20335,Employee_112,male,45,Marketing,Executive,PhD,Chennai,₹74746.57,29,4,25,5,08-03-2021,,No,Remote,335
20336,Employee_1364,Male,29,Engineering,VP,Master,Delhi,₹147588.29,19,5,9,7,01-03-2016,active,Yes,,336
20337,Employee_1061,Male,27,Marketing,Director,High School,Delhi,58737.12,11,3,15,7,18-06-2020,Terminated,Yes,Hybrid,337
20338,Employee_1478,,24,Legal,Engineer,high school,Gu#gaon,₹161670.44,20,1,18,6,2018-07-30,Terminated,Yes,on-site,338
20339,,Female,21,Engineering,Senior Engineer,HIGH SCHOOL,Bangalore,₹224016.21,26,1,6,17,21-12-2024,Resigned,No,Hybrid,339
20340,  Employee_5  ,Male,44, Engineering ,Intern,High School,Noida,₹68594.74,12,9,26,,19/05/2022,Resigned,Yes,,340
20341,Employee_703,Female,36,Product, Senior Analyst ,PhD,Ahmedabad,₹88875.29,25,10,15,13,10/02/2022,,NO,Hybrid,341
20342,Em#loyee_170,Male,42,Marketing,Analyst,Master,Ahmedabad,₹35280.89,4,5,17,12,29-12-2024,Resigned,,Remote,342
20343,Employee_770,Male,34,hr,Senior Analyst,Bachelor,Ba@galore,₹70880.12,20,4,22,24,24-10-2015, Resigned ,No, Remote ,343
20344,Employee_483,FEMALE,55,Product,Executive,Master,Ch#nnai,₹41969.77,6,2,,0,16-10-2018,Active,,hybrid,344
20345,Employee_589,FEMALE,38,hr,Senior Manager,High School,Chennai,₹67319.60,11,1,,2,2019/09/09,On Leave,Yes,On-site,345
20346,Employee_647,Male,34,HR,senior analyst,High School,Bangalore,₹63184.40,8,8,25,6,19-07-2023,On Leave,Yes,Remote,346
20347,Employee_1390,Female,55,Product,Intern, PhD ,Bangalore,₹75613.99,21,7,15,0,2017-05-26,Terminated,Yes,on-site,347
20348,Employee_299,Male,47,Marketing,,Master,  Gurgaon  ,₹58189.17,1750,9,,,05/09/2022,Active,Yes,remote,348
20349,Employee_445,Female,62,Operations,Senior Engineer,Master,,106406.44,17,3,30,22,28/01/2020,Terminated,No,Hybrid,349
20350,Employee_795,Female,29,MARKETING,Manager,Master,Delhi,₹91874.75,25,5,11,23,26/09/2020,On Leave,No,Remote,350
20351,Employee_218, Male ,34,Product,Executive,Master,Kolkata,₹29977.52,2,9,,13,2021/01/02,Active,No,Hybrid,351
20352,Employee_643,Female,48,Operations,VP,High School,Hyderabad,₹86474.08,17,10,4,5,2020-07-22,, Yes ,Remote,352
20353,Employee_623,female,22,HR,Executive,Master,Noida,₹247890.32,31,9,20,0,2019-02-07,Terminated,,On-site,353
20354,Employee_1010,Male,25,Finance,Engineer,Bachelor,Noida,₹111603.79,14,1,11,4,2021/01/24,TERMINATED,No,On-site,354
20355,Employee_1068, Male ,29,Finance,Engineer,High School,,₹97824.04,25,7,30,18,2017-01-04, Resigned ,No,Remote,355
20356,Employee_489,female,30,Product,Engineer,BACHELOR,Gurgaon,₹27274.96,3,7,17,7,2022/03/17,On Leave,no,On-site,356
20357,Employee_1134,Female,44,Product,Director,PhD,Chennai,₹107715.11,16,5,0,12,08-01-2024,Terminated,No,on-site,357
20358,Employee_581,Male,50,product,Director,High School,Mumbai,₹194845.37,35,3,8,12,2016-12-14,Terminated,,On-site,358
20359,Employee_1067,Male,58,Marketing,Intern,Bachelor,Gurgaon,₹152302.66,30,5,4,4,2016/01/02,On Leave,NO,Remote,359
20360,,Female,40,Sales,Senior Engineer,Bachelor,Mumbai,₹66890.58,11,6,9,21,2020/06/23,On Leave,No,Hybrid,360
20361,Employee_965,Female,45, HR ,Intern,Bachelor,Mumbai,74896.77,14,6,25,16,N/A,,Yes, Remote ,361
20362,Em@loyee_480,Male,43,HR,Engineer,high school,Bangalore,₹25026.95,2,3,25,20,2024-08-18,Active,Yes,Remote,362
20363,Employee_843,Female,48,Finance,,PhD,Delhi,109604.15,13,,18,20,19/06/2023,TERMINATED,No,,363
20364,Employee_293,Female,,HR,Executive,Bachelor,Pune,₹95881.59,21,10,3,24,03-03-2018,Terminated, No ,REMOTE,364
20365,Employee_953,Male,26,Operations,VP,PhD,Chennai,₹39774.48,7,1,3,2,22/12/2024,Terminated,Yes,On-site,365
20366,Em@loyee_1301,Female,61,engineering,Intern,High School,Kolkata,₹72578.17,11,8,5,21,19-06-2023, On Leave ,YES,Remote,366
20367,Employee_1174,MALE,54,Legal,Manager,High School,Pune,₹152613.17,35,,0,-1,2015/07/20,Active,YES,On-site,367
20368,Em#loyee_1192,Female,60,,Senior Engineer,Master,Chennai,₹174369.30,27,2,23,3,29-11-2023, Terminated ,No,On-site,368
20369,Employee_1307,,41,Legal,Director,PhD,Mumbai,₹128782.77,19,4,6,24,26/10/2020,active,No,on-site,369
20370,Employee_903, Female ,30,hr,Senior Manager,Master,Mumbai,110468.13,30,10,0,20,18/12/2018,Resigned,Yes,Remote,370
20371,  Employee_1223  ,Male,24,Finance,senior analyst,Master,Pune,129469.83,17,2,4,23,2022/11/23,Terminated,No,Remote,371
20372,Employee_1251,FEMALE,38,Legal,Senior Manager,Master,Gurgaon,₹131850.29,24,2,23,16,2020/12/26,Terminated,No,On-site,372
20373,Employee_366,Female,40,Sales,Director,PhD,Noida,₹58072.28,16,3,16,25,2021-01-17,On Leave,Yes,On-site,373
20374,Employee_543,male,29,Product,Analyst,PHD,Delhi,₹89661.45,10,7,12,4,23/02/2020,Resigned,Yes,remote,374
20375,Employee_669,Female,33,Legal,Senior Analyst,Bachelor,Kolkata,₹88865.21,26,7,1,5,2017-09-01,,NO,Hybrid,375
20376,Em@loyee_1185,Male,-58,HR,Executive,High School,Ahmedabad,₹163605.05,32,2,23,-13,2015-03-08,resigned,Yes,On-site,376
20377,Employee_868,Female,26,Operations, Analyst ,High School,No#da,,32,7,24,,2018-03-16,Terminated,No,On-site,377
20378,Em#loyee_632,Female,56,Legal,,PHD,Hyderabad,₹167494.17,18,6,27,8,TBD,Resigned,no,REMOTE,378
20379,Employee_392,Male,,,INTERN,PhD,Hyderabad,₹207452.43,27,,28,0,14-11-2016,Resigned,Yes,ON-SITE,379
20380,Employee_440,Female,32,Operations,Senior Analyst,,Delhi,₹79074.09,14,9,5,8,06/04/2024,resigned,Yes,On-site,380
20381,Employee_1062,Male,59,Legal,Senior Engineer,Bachelor,Hyderabad,₹50069.86,10,,16,16,16-08-2015,,Yes,Remote,381
20382,Employee_444,Male,25,legal,Executive,high school,Ahmedabad,₹81791.23,25,1,2158,14,21/12/2021,Resigned,No,Remote,382
20383,Employee_1465,Female,24, Product ,VP,High School,Gurgaon,₹34463.88,-3,5,10,7,2018/03/14,Resigned,No,On-site,383
20384,Employee_930,Female,34,Engineering,Director,Bachelor,Delhi,₹110533.44,22,10,19,10,2020-04-01,terminated,No,Remote,384
20385,Employee_231,,49,Product,,Bachelor,Hyderabad,₹116748.04,21,10,4,25,27-04-2022,Resigned,No,hybrid,385
20386,Employee_1247,,60,Legal,Director,,Ahmedabad,₹82833.12,11,7,16,0,10-05-2016,Resigned,No,On-site,386
20387,Employee_1316,female,38,PRODUCT,Director,Master,Ah#edabad,₹30715.27,3,3,4,0,19-07-2023,,Yes,On-site,387
20388,Employee_702,Male,40,Legal,VP, PhD ,Kolkata,99268.32,22,2,6,10,2022-11-26,On Leave,Yes,Remote,388
20389,,Male,45,Operations,Engineer,Master,Ahmedabad,₹25959.63,,3,24,25,27-01-2017,on leave,No,HYBRID,389
